"Yr","Seas","FltSvy","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","Nsamp","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21"
2014,7,2,2,0,1,20,20,16,0,0,0,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,2,0,1,22,22,21,0,0,1,5,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,2,0,1,24,24,22,0,0,0,2,6,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,2,0,1,26,26,16,0,0,0,0,4,5,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,2,0,1,28,28,21,0,0,0,0,4,6,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,2,0,1,30,30,24,0,0,0,0,1,1,1,6,6,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,6,5,2,0,0,1,0,0,0,0,0,0,1
2014,7,2,2,0,1,32,32,26,0,0,0,0,0,1,1,7,6,2,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,6,2,3,4,1,0,1,0,0,0,0,0,0
2014,7,2,2,0,1,34,34,25,0,0,0,0,0,0,0,2,3,5,5,1,3,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,3,5,5,1,3,1,1,2,0,0,0,1,1
2014,7,2,2,0,1,36,36,23,0,0,0,0,0,0,1,0,1,2,1,3,3,3,2,3,0,0,1,0,3,0,0,0,0,0,0,1,0,1,2,1,3,3,3,2,3,0,0,1,0,3
2014,7,2,2,0,1,38,38,21,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,2,2,2,0,1,7,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,2,2,2,0,1,7
2014,7,2,2,0,1,40,40,14,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,1,0,0,5
2014,7,2,2,0,1,42,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,2
2014,7,2,2,0,1,44,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2015,7,2,2,0,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,10,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,12,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,14,14,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,16,16,15,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,18,18,21,0,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,20,20,12,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,22,22,16,0,0,1,3,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,24,24,10,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,26,26,16,0,0,0,1,3,2,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,28,28,26,0,0,0,0,0,5,8,5,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,2,3,2,0,1,0,0,0,0,0,0,0,0
2015,7,2,2,0,1,30,30,16,0,0,0,0,0,2,2,1,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,5,1,0,0,1,0,0,0,0,0,0
2015,7,2,2,0,1,32,32,37,0,0,0,0,0,0,2,2,8,7,4,2,2,6,1,1,0,0,0,1,1,0,0,0,0,0,0,2,2,8,7,4,2,2,6,1,1,0,0,0,1,1
2015,7,2,2,0,1,34,34,51,0,0,0,0,0,0,0,2,8,6,9,6,7,4,1,4,2,2,0,0,0,0,0,0,0,0,0,0,2,8,6,9,6,7,4,1,4,2,2,0,0,0
2015,7,2,2,0,1,36,36,32,0,0,0,0,0,0,0,0,4,3,3,7,3,1,1,1,0,3,1,2,3,0,0,0,0,0,0,0,0,4,3,3,7,3,1,1,1,0,3,1,2,3
2015,7,2,2,0,1,38,38,28,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,5,2,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,5,2,2,2,1,6
2015,7,2,2,0,1,40,40,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,1,2,3
2015,7,2,2,0,1,42,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2016,7,2,2,0,1,10,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,2,0,1,12,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,2,0,1,14,14,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,2,0,1,16,16,8,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,2,0,1,18,18,11,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,2,0,1,20,20,14,0,0,1,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,2,0,1,22,22,12,0,0,0,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,2,0,1,24,24,18,0,0,0,4,7,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,7,2,2,0,1,26,26,28,0,0,0,4,14,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,2,0,1,28,28,19,0,0,0,1,8,1,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,1,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0
2016,7,2,2,0,1,30,30,23,0,0,0,1,1,2,3,4,2,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,4,2,5,3,1,0,0,0,0,0,0,0,0,1
2016,7,2,2,0,1,32,32,31,0,0,0,0,0,1,2,4,6,2,4,3,3,1,0,1,0,0,1,1,2,0,0,0,0,0,1,2,4,6,2,4,3,3,1,0,1,0,0,1,1,2
2016,7,2,2,0,1,34,34,38,0,0,0,0,0,0,1,0,1,4,6,4,7,4,1,2,3,1,1,2,1,0,0,0,0,0,0,1,0,1,4,6,4,7,4,1,2,3,1,1,2,1
2016,7,2,2,0,1,36,36,34,0,0,0,0,0,0,0,0,2,2,4,5,7,0,5,2,1,1,1,0,4,0,0,0,0,0,0,0,0,2,2,4,5,7,0,5,2,1,1,1,0,4
2016,7,2,2,0,1,38,38,24,0,0,0,0,0,0,0,1,0,0,4,1,3,3,1,1,2,2,3,0,3,0,0,0,0,0,0,0,1,0,0,4,1,3,3,1,1,2,2,3,0,3
2016,7,2,2,0,1,40,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,6
2016,7,2,2,0,1,42,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016,7,2,2,0,1,44,44,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,7,2,2,0,1,8,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,10,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,12,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,14,14,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,16,16,9,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,18,18,10,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,20,20,9,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,22,22,17,0,0,1,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,24,24,9,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,26,26,24,0,0,0,0,0,14,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,28,28,24,0,0,0,1,0,12,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,30,30,27,0,0,0,0,2,10,5,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,4,2,1,1,1,1,0,0,0,0,0,0,0,0
2017,7,2,2,0,1,32,32,21,0,0,0,0,0,3,3,1,3,5,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,5,1,0,0,3,2,0,0,0,0,0,0
2017,7,2,2,0,1,34,34,44,0,0,0,0,0,2,2,4,7,8,7,2,2,3,3,1,0,0,0,0,3,0,0,0,0,0,2,2,4,7,8,7,2,2,3,3,1,0,0,0,0,3
2017,7,2,2,0,1,36,36,36,0,0,0,0,0,0,0,1,4,3,3,5,3,4,3,0,1,2,1,1,5,0,0,0,0,0,0,0,1,4,3,3,5,3,4,3,0,1,2,1,1,5
2017,7,2,2,0,1,38,38,20,0,0,0,0,0,0,0,0,0,0,3,2,2,3,1,2,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,2,2,3,1,2,1,0,1,0,5
2017,7,2,2,0,1,40,40,14,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,3,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,3,0,2,3
2017,7,2,2,0,1,42,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,7,2,2,0,1,44,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,2,2,0,1,48,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,7,2,2,0,1,52,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,7,2,2,0,1,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,12,12,10,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,14,14,13,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,16,16,19,0,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,18,18,14,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,20,20,13,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,22,22,21,0,0,1,5,7,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,24,24,30,0,0,3,8,9,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,26,26,28,0,0,3,2,4,2,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,28,28,36,0,0,1,1,0,7,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0
2018,7,2,2,0,1,30,30,35,0,0,0,0,0,5,12,5,3,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,12,5,3,3,1,4,1,0,1,0,0,0,0,0,0
2018,7,2,2,0,1,32,32,40,0,0,0,0,2,7,6,4,5,3,5,1,4,0,1,2,0,0,0,0,0,0,0,0,0,2,7,6,4,5,3,5,1,4,0,1,2,0,0,0,0,0
2018,7,2,2,0,1,34,34,42,0,0,0,0,0,0,0,4,3,2,6,8,4,2,2,3,4,0,0,1,3,0,0,0,0,0,0,0,4,3,2,6,8,4,2,2,3,4,0,0,1,3
2018,7,2,2,0,1,36,36,21,0,0,0,0,0,0,0,0,2,1,1,2,2,3,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2,3,2,2,1,2,1,1,1
2018,7,2,2,0,1,38,38,14,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,3,1,1,1,2
2018,7,2,2,0,1,40,40,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,1,0,2
2018,7,2,2,0,1,42,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0
2019,7,2,2,0,1,14,14,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,2,0,1,16,16,7,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,2,0,1,18,18,17,0,0,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,2,0,1,20,20,21,0,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,2,0,1,22,22,12,0,0,0,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,2,0,1,24,24,28,0,0,4,5,8,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,2,0,1,26,26,42,0,0,0,5,10,16,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,16,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,2,0,1,28,28,28,0,0,0,0,9,5,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0
2019,7,2,2,0,1,30,30,45,0,0,0,1,5,7,13,15,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,7,13,15,1,2,0,0,0,0,1,0,0,0,0,0,0
2019,7,2,2,0,1,32,32,46,0,0,0,1,3,3,6,12,5,4,2,3,2,3,0,1,0,1,0,0,0,0,0,0,1,3,3,6,12,5,4,2,3,2,3,0,1,0,1,0,0,0
2019,7,2,2,0,1,34,34,49,0,0,0,1,1,2,5,3,6,6,4,4,6,3,3,2,1,0,0,0,2,0,0,0,1,1,2,5,3,6,6,4,4,6,3,3,2,1,0,0,0,2
2019,7,2,2,0,1,36,36,29,0,0,0,0,0,0,0,2,2,1,5,3,3,1,2,1,5,0,0,1,3,0,0,0,0,0,0,0,2,2,1,5,3,3,1,2,1,5,0,0,1,3
2019,7,2,2,0,1,38,38,22,0,0,0,0,0,0,0,1,1,0,3,3,2,1,2,4,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,3,3,2,1,2,4,2,1,0,1,1
2019,7,2,2,0,1,40,40,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,1,0,0,3
2019,7,2,2,0,1,42,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,7,2,2,0,1,44,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,7,2,2,0,1,46,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
